date,age_group,male_cases,male_cases_percentage,male_deaths,male_deaths_percentage,male_fatality_rate,female_cases,female_cases_percentage,female_deaths,female_deaths_percentage,female_fatality_rate,cases,cases_percentage,deaths,deaths_percentage,fatality_rate
2020-11-25T11:00,0-9,26846,51.68855173476068,4,57.14285714285714,0.014899798852715487,25092,48.31144826523933,3,42.857142857142854,0.011956001912960307,51938,3.5707778944249307,7,0.014019346698443852,0.013477607917131965
2020-11-25T11:00,10-19,64463,52.74686610152849,0,0.0,0.0,57749,47.25313389847151,3,100.0,0.0051948951496995615,122212,8.402170049548685,3,0.006008291442190223,0.0024547507609727357
2020-11-25T11:00,20-29,91107,51.0323310629145,13,61.904761904761905,0.014268936525184675,87421,48.9676689370855,8,38.095238095238095,0.009151119296278926,178532,12.2742138520442,21,0.04205804009533156,0.011762597181457666
2020-11-25T11:00,30-39,88453,49.56794136106877,67,67.0,0.07574644161306004,89995,50.43205863893123,33,33.0,0.036668703816878714,178453,12.26878254060249,100,0.20027638140634077,0.05603716384706337
2020-11-25T11:00,40-49,107688,46.68851776702565,321,71.33333333333334,0.29808335190550483,122964,53.31148223297435,129,28.666666666666668,0.1049087537815946,230654,15.857641889573875,450,0.9012437163285333,0.19509741864437644
2020-11-25T11:00,50-59,127552,48.606792268764096,1308,75.51963048498845,1.0254641244355243,134864,51.393207731235904,424,24.480369515011546,0.3143907936884565,262420,18.041579095363517,1732,3.4687869259578217,0.6600106699184514
2020-11-25T11:00,60-69,87007,54.169468310297596,3753,75.72639225181598,4.313446044571126,73613,45.830531689702404,1203,24.27360774818402,1.6342222161846411,160621,11.042818671886225,4956,9.925697462498247,3.0855243087765607
2020-11-25T11:00,70-79,64626,53.388738351728236,8815,69.08307210031349,13.640021044161793,56422,46.611261648271764,3945,30.91692789968652,6.991953493318209,121048,8.322144144255631,12760,25.555266267449078,10.541272883484238
2020-11-25T11:00,80-89,44186,41.274111438045864,11434,55.75113364864206,25.87697460734169,62869,58.72588856195413,9075,44.24886635135794,14.434777076142455,107062,7.360595766739611,20509,41.07468306262643,19.156189871289534
2020-11-25T11:00,>=90,9474,22.843227082027294,3178,33.85172560715807,33.54443740764197,32000,77.1567729179727,6210,66.14827439284193,19.40625,41474,2.851369756120366,9388,18.80194668642727,22.635868254810244
2020-11-25T11:00,unknown,56,48.69565217391305,2,40.0,3.571428571428571,59,51.30434782608696,3,60.0,5.084745762711865,115,0.00790633944046492,5,0.010013819070317037,4.3478260869565215
